fl	sample	correlation
109	SRR8315174	8.632396787488707e-4
109	SRR8315175	0.001352177451028111
109	SRR8315176	6.786167346878907e-4
109	SRR8315177	0.004800684632481851
109	SRR8315178	0.003706340600878792
109	SRR8315179	0.002808940018850422
110	SRR8315174	8.274070831607602e-4
110	SRR8315175	0.0013988950240468125
110	SRR8315176	6.683473826152979e-4
110	SRR8315177	0.004920099651332148
110	SRR8315178	0.00370055830318278
110	SRR8315179	0.0027856949874436117
111	SRR8315174	8.73229505685749e-4
111	SRR8315175	0.0012863096240486327
111	SRR8315176	6.766468750466637e-4
111	SRR8315177	0.004887437873454947
111	SRR8315178	0.003724223468402012
111	SRR8315179	0.0028126607569555493
112	SRR8315174	8.4356108093205e-4
112	SRR8315175	0.0014160404280657386
112	SRR8315176	7.082129091416756e-4
112	SRR8315177	0.004955230487192262
112	SRR8315178	0.00373963692376149
112	SRR8315179	0.0028346419777746067
113	SRR8315174	8.741991766026808e-4
113	SRR8315175	0.001282381372829636
113	SRR8315176	6.853167947606023e-4
113	SRR8315177	0.004954291964144805
113	SRR8315178	0.0037996539137079414
113	SRR8315179	0.002805537958277249
114	SRR8315174	9.009825137353544e-4
114	SRR8315175	0.0013386793008432082
114	SRR8315176	6.383663712452619e-4
114	SRR8315177	0.004968535718561419
114	SRR8315178	0.003772557269706926
114	SRR8315179	0.002861933385823886
115	SRR8315174	8.264520214231463e-4
115	SRR8315175	0.0013307747132349295
115	SRR8315176	5.93367436639666e-4
115	SRR8315177	0.004962533470828801
115	SRR8315178	0.0038267320872561105
115	SRR8315179	0.002840266730343667
116	SRR8315174	8.335536525657885e-4
116	SRR8315175	0.00138930209650986
116	SRR8315176	6.545169078691119e-4
116	SRR8315177	0.005027141500642773
116	SRR8315178	0.0038199838215259023
116	SRR8315179	0.0029205434856978746
117	SRR8315174	8.938868187059834e-4
117	SRR8315175	0.001346793668158354
117	SRR8315176	6.715043460938779e-4
117	SRR8315177	0.005000848861405437
117	SRR8315178	0.0037833589350974753
117	SRR8315179	0.002856990157690638
118	SRR8315174	9.196908054675627e-4
118	SRR8315175	0.0014078682121315418
118	SRR8315176	6.69537174316394e-4
118	SRR8315177	0.005065437248160961
118	SRR8315178	0.0038461395005079915
118	SRR8315179	0.002906259543200505
119	SRR8315174	8.051200014698917e-4
119	SRR8315175	0.0013580703175395442
119	SRR8315176	7.12533151769396e-4
119	SRR8315177	0.005089202133361192
119	SRR8315178	0.003805500906679096
119	SRR8315179	0.0029400512934716766
120	SRR8315174	8.625885534687033e-4
120	SRR8315175	0.0013538620814555686
120	SRR8315176	7.452951428500201e-4
120	SRR8315177	0.005039486840978833
120	SRR8315178	0.0037845766647723877
120	SRR8315179	0.002975682919066016
121	SRR8315174	9.564478333145554e-4
121	SRR8315175	0.0013608841773802836
121	SRR8315176	6.714979971249185e-4
121	SRR8315177	0.0050780923273099346
121	SRR8315178	0.0038218242386363
121	SRR8315179	0.0029558926645333133
122	SRR8315174	7.9840028692029e-4
122	SRR8315175	0.0013752116281182149
122	SRR8315176	7.046516527318251e-4
122	SRR8315177	0.005132590942052586
122	SRR8315178	0.0039003408998453675
